2 (source)	c
942766	2541447
944407	2543429
945701	2545225
945769	2545293
945850	2545374
945988	2545512
951130	2551454
951980	2552538
952385	2553833
952501	2553955
952857	2554317
955538	2558278
956178	2558977
958245	2561774
963602	2569143
965754	2571671
966985	2573587
968728	2583261
969838	2584404
970362	2585451
973459	2589148
974117	2589859
974129	2589871
978483	2596602
982674	2601540
987388	2608425
993169	2616947
995256	2620727
995535	2621006
997814	2624123
997830	2624139
1004881	2635931
1004886	2635936
1005383	2637188
1006079	2650706
1011468	2656095
1013380	2658007
1014085	2658712
1020813	2669883
1020962	2670414
1021065	2670517
1021079	2670531
1025818	2677095
1028262	2681026
1028360	2681124
1028384	2681178
1030318	2683303
1032554	2685983
1032699	2686136
1044924	2702300
1045980	2703621
1052093	3083795
1053461	2718289
1060899	2731219
1061221	2731541
1072620	2752199
1076586	2758112
1078781	2760831
1081476	2764232
1082054	2765141
1084041	2768058
1086166	2771464
1092133	2780358
1093433	2785317
1095231	2787992
1102090	2799279
1105065	2803435
1106289	2805014
1111616	2812470
1112279	2813135
1113621	2814634
1116568	2818994
1117745	2820740
1117793	2820788
1121462	2826694
1123499	2829633
1125046	2832004
1125983	2833303
1129167	2838149
1132674	2843780
1134486	2846551
1137840	2851077
1139686	2853380
1144165	2862469
1150252	2870989
1150557	2871742
1151062	2872543
1151152	2872633
1153231	2875472
1155511	2878369
1161515	2885637
1169460	2896501
1174227	2901951
1177389	2906391
1182840	2913757
1183076	2913993
1186508	2918424
1189720	2923538
1196419	2932897
1198180	2935182
1198361	2935363
1198829	2935891
1199621	2936734
1199966	2937317
1200478	2937940
1203069	2945264
1203122	2945317
1206666	2949661
1207604	2950610
1208467	2953080
1209569	2954266
1213730	2958949
1217835	2964277
1217862	2964304
1218165	2965071
1218181	2965087
1221931	2970579
1227368	2980504
1227585	2980721
1230532	2985742
1231422	2987077
1245509	3004154
1248487	3008083
1251642	3012605
1258328	3022056
1261349	3026161
1264317	3030385
1267656	3036446
1269204	3038796
1270173	3040325
1270305	3040457
1270332	3040484
1271141	3042313
1271244	3042416
1274750	3058404
1282122	3071037
1282954	3073708
1283347	3074982
1285945	3079169
1286017	3079241
1288197	1796525
1295182	919303
1297236	922918
1299013	925611
1299398	925996
1300822	928389
1308260	3085231
1310984	3087955
1315153	3092124
1316573	4744
1318797	6968
1325293	31978
1335565	60124
1341752	66311
1341920	66479
1352305	85914
1352629	86238
1363615	3100009
1365671	895771
1365960	896060
1369676	191735
1370468	192527
1376374	198433
1378771	200830
1382726	204785
1384228	206287
1384465	206524
1384591	206650
1391209	213268
1393068	215127
1393932	215991
1395076	217135
1402698	224757
1403761	225820
1407398	229457
1411214	233273
1414081	236140
1414614	236673
1416628	238687
1422240	244299
1422853	244912
1423207	245266
1424677	246736
1431067	303613
1432141	304687
1435931	308477
1436855	309401
1437135	309681
1437950	310496
1440754	313300
1443326	315872
1446020	318566
1447246	319792
1452831	325377
1452844	325390
1459927	332473
1463950	336496
1466467	339013
1471886	344432
1482719	355265
1484713	357259
1487353	359899
1489301	361847
1490613	363159
1491803	364349
1494234	366780
1494317	366863
1494695	367241
1494755	367301
1499747	372293
1501566	374112
1503219	375765
1503987	376533
1507448	379994
1511937	384483
1513094	385640
1514297	386843
1514891	387437
1515102	387648
1521095	393641
1523330	395876
1524363	396909
1526040	398586
1534466	407012
1535385	407931
1535434	407980
1537515	410061
1538243	410789
1539960	412506
1542963	415509
1545200	417746
1545243	417789
1545323	417869
1550153	422699
1550173	422719
1552052	424598
1553397	425943
1554506	427052
1556642	429188
1557416	429962
1557983	430529
1561130	433676
1563830	436376
1565028	437574
1565960	438506
1569299	441845
1570077	442623
1572462	445008
1575202	447748
1575908	448454
1576642	449188
1578726	451272
1579389	451935
1580009	452555
1584440	456986
1591177	463723
1592150	464696
1593931	466477
1597393	469939
1598133	470679
1600196	472742
1601045	473591
1601300	473846
1605098	477644
1606760	479306
1607152	479698
1607352	479898
1608343	480889
1611087	483633
1613202	485748
1613997	486543
1615042	487588
1615136	487682
1615387	487933
1615523	488069
1616105	488651
1616138	488684
1617951	490497
1618453	490999
1623409	495955
1624624	497170
1624895	497441
1625156	497702
1632435	504981
1632702	505248
1633756	506302
1634765	507311
1635554	508100
1636655	509201
1639036	511582
1650245	522791
1654185	526731
1658075	530621
1662748	535294
1664156	536702
1667903	540449
1668418	540964
1670709	543255
1675000	547546
1677616	550162
1678076	550622
1679280	551826
1681310	553856
1687512	560058
1689814	562360
1695357	567903
1695760	568306
1700145	572691
1702081	574627
1703328	575874
1704156	576702
1705445	577991
1706559	579105
1706621	579167
1709490	582036
1715349	587895
1716145	588691
1724583	597129
1724976	597522
1725651	598197
1726982	599528
1731306	603852
1734026	606572
1735001	607547
1735633	608179
1738158	610704
1740889	613435
1744556	617102
1746471	619017
1747138	619684
1747665	620211
1747671	620217
1749687	622233
1749695	622241
1751629	624175
1752931	625477
1758007	630553
1758023	630569
1763120	635666
1763133	635679
1764604	637150
1764616	637162
1768960	641506
1770100	642646
1774550	647096
1775725	648271
1777220	649766
1779141	651687
1780908	653454
1783160	655706
1783308	655854
1787529	660075
1790747	863630
1790763	863646
1795050	869951
1796129	871030
1799313	874214
1799343	874244
1800939	880223
1803917	889217
1805026	890326
1809751	3104437
1811806	3106492
1814143	3108829
1814893	166212
1815840	169742
1825411	683520
1825735	683844
1828530	686639
1828894	687003
1830516	688625
1831731	689840
1832625	690734
1833000	691109
1833138	691247
1838566	696675
1852453	732763
1853447	3110074
1854279	750391
1856516	756102
1859365	776094
1863280	780009
1865918	790519
1865923	790524
1873147	797748
1873184	797785
1874946	813566
1880516	824105
1887174	3116674
1888777	3118277
1889304	3118804
1890181	3119681
1890818	3120318
1891885	3121385
1892696	3121876
1895173	3124353
