1 (source)	c
845225	1571790
845678	1572243
845763	1572328
846405	1573089
847123	1574099
847294	1574270
847700	1574753
848286	1575348
849182	1576387
849224	1576429
849402	1576607
849753	1576958
850606	1578830
851395	1579655
851568	1579828
857797	1588615
857996	1588814
860283	1591624
861077	1592696
861231	1592850
861535	1593182
863443	1595492
863495	1595544
863530	1595579
863735	1595784
864520	1596569
864640	1596689
869431	1615535
869721	1616062
873226	1620197
874733	1622621
875251	1623256
875274	1623279
876852	1625187
877915	1626388
878149	1626622
879659	1630203
882330	1633164
883465	1638914
883970	1640200
884142	1640372
885850	1642080
886923	1644352
889048	1647161
891079	1649444
891664	1650223
892070	1650629
893501	1652784
893647	1652930
893674	1655028
894491	1655961
896715	1658572
898620	1660769
898630	1660779
901865	1665411
905055	1669205
906756	1671545
907633	1673421
907700	1673488
909783	1675852
911407	1677840
913831	1680686
913910	1680771
915503	1682755
916229	1683663
917668	1685518
918740	1686768
921463	1689904
921570	1690011
921671	1690112
922822	1691726
923440	1692344
924003	1692907
924346	1693250
924416	1693320
924469	1693373
928428	1698674
928833	1699772
928938	1700153
929360	1700595
929746	1700981
933368	1707185
936857	1712310
937250	1712703
939469	1715787
944076	1721009
944110	1721048
944192	1721140
945670	1722840
945671	1722841
945899	1723422
946662	1724471
946704	1724743
948316	1726667
949351	1727712
950436	1728986
952556	1731329
956338	1735412
956923	1736034
956980	1736091
957075	1736186
957078	1736189
957586	1737016
959064	1738712
959092	1738740
959427	1739153
960705	1741038
961868	1742732
963015	1744515
968832	1751700
969160	1752054
969971	1752903
974729	1758371
975363	1759117
976160	1759932
976707	1760479
985057	1769598
986227	1770932
987103	1771808
987141	1771846
991330	1776863
992116	1777803
995106	1781178
996375	1782447
996428	1782500
996476	1782548
1002021	1790158
1004902	1793496
1007158	1795981
1007857	1799677
1010148	1802449
-1010994	1804911
-1011028	1804877
1012484	1805523
1014551	1807625
1014611	1807685
1016620	1809720
1019093	1812693
1023118	1818151
1030455	1835242
1031233	1836062
1031687	1836522
1031745	1836580
1031855	1836690
1032571	1837679
1033584	1838930
1034955	1840715
1035137	1840897
1035342	1841102
1035348	1841108
1035700	1841460
1036577	1843323
1040021	1847237
1040938	1848154
1041385	1848601
1041479	1848695
1041646	1848862
1042408	1849647
1043851	1851909
1045455	1854166
1045488	1854199
1046045	1854756
1046386	1855185
1047768	1856780
1048194	1857798
1052590	1862817
1053168	1863503
1057638	1869465
1060926	1873843
1061695	1875040
1062410	1875852
1062894	1876436
1063185	1876806
1066100	1880212
1068593	1883922
1069923	1885449
1072183	1892570
1072813	1893294
1072981	1893462
1073037	1893518
1073476	1893990
1075316	1896441
1075491	1896616
1076166	1897467
1080593	1902489
1083542	1905869
1084969	1909329
1087824	1912480
1087897	1912553
1088979	1914050
1090806	1916099
1090807	1916100
1091448	1916746
1092292	1917937
1093083	1918742
1093834	1919493
1094590	1920667
1095893	1922233
1097616	1927841
1099403	1929862
1100515	1931032
1103234	1933880
1107413	1939303
1108575	1941673
1109324	1942444
1111800	1945473
1111897	1945613
1114133	1948340
1115184	1949495
1115661	1950667
1115780	1950786
1116210	1951535
1116907	1952270
1119401	1955410
1120486	1956713
1120591	1956818
1120657	1956884
1122633	1958915
1122723	1959091
1123215	1959613
1123901	1960357
1124323	1960806
1125065	1961604
1126232	1962785
1127791	1964518
1129303	1966662
1130852	1968430
1131049	1968721
1131436	1969120
1132281	1970028
1132407	1971174
1132476	1971243
1134738	1974523
1134752	1974537
1138198	1978876
1138773	1979638
1143989	1988020
1144059	1988096
1148764	1997649
1149176	1998061
1150042	1998927
1150053	1998938
1153544	2005128
1156078	2008324
1157281	2009808
1157304	2009831
1157551	2010078
1157766	2010293
1158699	2011448
1158990	2012201
1159288	2012503
1159483	2012698
1159934	2013182
1161772	2016398
1162465	2017169
1162973	2017686
1164656	2020712
1164696	2020752
1166360	2022473
1173079	2031973
1173221	2032115
1177121	2037494
1177153	2037526
1179802	2040431
1179814	2040443
1184836	2045943
1184890	2045997
1185189	2046635
1185341	2046788
1187363	2049144
1187820	2049601
1188128	2050231
1188174	2050277
1192074	2054817
1194783	2057902
1194954	2058102
1195566	2058937
1198634	2062115
1198967	2062448
1199353	2062834
1199805	2063286
1200490	2064638
1200504	2064652
1200625	2065300
1201323	2066083
1202132	2066991
1202237	2067096
1202303	2067162
1207309	2072168
1208020	2072879
1208898	2073757
1211352	2076211
1212601	2077986
1215733	2081608
1215797	2081676
1216889	2082851
1218217	2084305
1218793	2085031
1221119	2087652
1221165	2087698
1223203	2091672
1227524	2096532
1229597	2099480
1230184	2100500
1230379	2100695
1231736	2102449
1232600	2103648
1232623	2103671
1235250	2107077
1236232	2108385
1237748	2110167
1239067	2112066
1239291	2112290
1239443	2112442
1240328	2113327
1240968	2113967
1242113	2115855
1243447	2118350
1243548	2118451
1243803	2118773
1244770	2119865
1246228	2121401
1246313	2121486
1246948	2122354
1247568	2122974
1248182	2123588
1248379	2123785
1249018	2124592
1252327	2127999
1256193	2132870
1256229	2132911
1256234	2132916
1257589	2134543
1257809	2134763
1258604	2135728
1259732	2137225
1259751	2137244
1262163	2140386
1263246	2141894
1263258	2141906
1263712	2142392
1265369	2144221
1266750	2145602
1269255	2148487
1269562	2148794
1270239	2149605
1272253	2152183
1272793	2152828
1273094	2153129
1273482	2153981
1274906	2155627
1276362	2157552
1277360	2158550
1277530	2158720
1280102	2164192
1284070	2170149
1285342	2171598
1287278	2176051
1287588	2176361
1289609	2178382
1292139	2180912
1293958	2182731
1294329	2183102
1297141	2185914
1297937	2196182
1297974	2196219
1298069	2196314
1299199	2197444
1301836	2200081
1302968	2201213
1303278	2201523
1305299	2203544
1307831	2206076
1309650	2207895
1310021	2208266
1312833	2211078
1313625	2211870
1313662	2211907
1313757	2212002
1314883	2213128
1318316	2218315
1322001	2223164
1324287	2225727
1324717	2226157
1324791	2226384
1325734	2227353
1325955	2227574
1326047	2227666
1327028	2228647
1327252	2228871
1327290	2228909
1327768	2229387
1328110	2229729
1328154	2229773
1329593	2231815
1329944	2232174
1330929	2233288
1331339	2233698
1331437	2233796
1331869	2234228
1334344	2236703
1334498	2236857
1335078	2237437
1336474	2239548
1337093	2240283
1337520	2240710
1339475	2243181
1339982	2243688
1341654	2245886
1342006	2246238
1342393	2246679
1344401	2248927
1346510	2251471
1353278	2259510
1353761	2260056
1355464	2261759
1355474	2261769
1357088	2263383
1357545	2263840
1360271	2267855
1360466	2268050
1361031	2268657
1361100	2268919
1361953	2269821
1362415	2270850
1362856	2271291
1363778	2272670
1364964	2274063
1366965	2276452
1368389	2278119
1369490	2279281
1370029	2279820
1372177	2282523
1372704	2283171
1375188	2285675
1375249	2285736
1375936	2286423
1376494	2287159
1376688	2287353
1377720	2291844
1377780	2292069
1378049	2292432
1378072	2292455
1381206	2296178
1383264	2298236
1384675	2299647
1385458	2303316
1386447	2304412
1386830	2304934
1390484	2311469
1391086	2313056
1392297	2314758
1393726	2316736
1394134	2317271
1395000	2318137
1396669	2320112
1398613	2322699
1399651	2323763
1405776	2332155
1406846	2333376
1406968	2333498
1407073	2333603
1407359	2333889
1407398	2333928
1408101	2334631
1408390	2335095
1408404	2335109
1415682	2346199
1416436	2346999
1417155	2347834
1417169	2347848
1420779	2351925
1422220	2354122
1423146	2355964
1434807	2369411
1434935	2369539
1438793	2374970
1438805	2375042
1443565	2379876
1443706	2380017
1444434	2381159
1451020	2389051
1453750	2392826
1453779	2393524
1458345	2402904
1463233	2408277
1467613	2417650
1467780	2417914
1468120	2418285
1468773	2419031
1469121	2419588
1469391	2419864
1469981	2420729
1474597	2427659
1477496	2430968
1478231	2431806
1478788	2432485
1478935	2432684
1479396	2433196
1481276	2435514
1481798	2436083
1482527	2437172
1483962	2438880
1484683	2439601
1484904	2440091
1485583	2440776
1486993	2442380
1487628	2443015
1491717	2448299
1491747	2448329
1492150	2448891
1496144	2453666
1497951	2455917
1498489	2456589
1500128	2458398
1504472	2463410
1507672	2467260
1509193	2468947
1512540	2472844
1514369	2475922
1516598	2478473
1518911	2481319
1521480	2489343
1523313	2491575
1524771	2493291
1525888	2494599
1526513	2495336
1526734	2495557
1527079	2495902
1529116	2498438
1529360	2498682
1531711	2501377
1532495	2502188
1532792	2502604
1537311	2507940
1537726	2508379
1539272	2510261
1540784	2511781
1541717	2512714
1541754	2512751
1541833	2512830
1542120	2513117
1543542	2514749
1544576	2515797
1545123	2516344
1548584	2520366
1550553	2522335
1550557	2522339
1551767	2523549
1556180	2528466
1556705	2528991
1556746	2529032
1557349	2530162
1557973	2530896
1568810	2542852
1570131	2544638
1574582	2549990
1577059	2552619
1578124	2553955
1578787	2554633
1579307	2555362
1579688	2555960
1580166	2556527
-1582657	2559710
1583174	2560160
1585807	2563289
1587089	2564736
1587524	2565410
1588498	2566716
1592756	2571531
1592868	2571687
1593217	2572040
1594933	2574121
1595137	2574325
1595279	2574531
1595307	2574559
1598039	2577378
1598390	2577729
1600332	2579671
1600491	2579830
1600514	2579853
1600991	2580330
1601377	2580716
1602139	2581478
1602446	2581785
1602907	2582246
1604109	2583777
1604720	2584420
1606348	2586283
1610609	2591417
1617768	2600007
1621091	2603412
1622965	2605676
1623053	2605764
1623060	2605771
1623315	2606121
1625565	2608783
1625583	2608801
1626503	2609799
1626985	2610294
1627922	2611526
1628470	2612199
1628771	2612509
1630792	2615634
1631327	2616183
1634257	2620234
1634969	2621009
1635875	2621933
1636160	2622297
1637890	2624382
1638280	2624857
1639405	2626080
1641229	2628107
1642406	2629559
1642494	2629647
1644690	2632142
1645293	2632745
1646147	2633786
1647592	2635809
1648307	2636570
1648338	2636601
1651543	2640123
1656374	2644954
1658137	2646717
1658165	2646745
1658388	2646968
1660905	2649485
1664315	2661355
1664654	2661694
1665727	2666315
1667486	2668164
1667514	2668192
1669281	2670195
1669894	2671006
1670685	2671965
1672473	2674277
1674641	2677106
1678077	2681128
1678123	2681180
1682130	2686328
1682548	2686790
1687054	2692765
1689599	2695598
1691444	2697731
1692013	2698491
1694425	2701387
1694430	2701392
1696161	2703520
1696206	2703565
1697232	2704699
1702726	2710649
1707356	2715287
1708043	2715974
1708546	2716477
1709214	2717162
1711259	2719560
1712403	2721080
1717750	2727232
1718286	2727768
1719916	2729757
1720633	2730696
1722081	2732561
1724462	2734942
1731307	2743754
1732202	2744693
1733792	2746979
1733829	2747050
1737954	2751821
1742305	2756639
1742753	2757094
1744319	2759538
1747370	2762954
1749540	2765523
1749547	2765530
1749558	2765541
1751396	2767691
1752432	2768748
1752446	2768762
1753787	2770318
1753850	2770381
1755259	2772062
1756468	2773384
1758919	2776039
1759900	2777186
1761073	2778465
1762768	2780756
1763463	2781472
1767051	2786723
1769730	2789715
1769817	2789868
1770549	2790706
1771034	2791286
1772870	2793193
1774166	2794708
1774315	2794857
1774318	2794860
1776221	2796856
1776428	2797063
1776585	2797309
1776831	2797560
1777071	2797800
1779587	2800655
1781703	2803457
1782713	2804541
1785850	2808785
1794567	2818682
1794656	2818771
1803871	2829660
1804623	2830420
1804865	2830892
1804958	2830985
1805943	2832162
1809226	2836364
1812406	2840237
1812425	2840256
1812751	2840582
1814218	2842436
1817908	2846839
1819246	2848261
1821780	2851416
1822643	2852677
1823108	2853151
1823621	2853960
1823656	2853995
1825470	2856104
1827738	2858593
1828009	2859304
1829860	2861298
1832014	2864008
1833213	2865291
1833725	2865803
1834438	2866516
1835249	2871335
1836015	2872141
1843375	2881712
1853468	2893172
1854001	2893763
1854363	2894152
1855083	2894967
1857093	2897335
1858447	2902376
1858566	2902495
1860969	2905419
1861026	2905476
1865469	2911462
1865481	2911474
1865535	2911528
1867944	2914653
1867991	2914700
1868894	2916146
1871704	2919705
1872176	2920306
1873631	2922189
1877625	2927377
1877626	2927378
1877669	2927421
1878434	2928186
1879279	2929031
1880219	2930476
1883797	2934861
1884988	2936935
1885547	2937940
1889106	2942099
1894232	2950883
1894233	2950884
1894693	2951344
1894861	2951512
1895408	2952059
1895422	2952073
1896463	2954266
1903134	2962338
1903141	2962345
1906199	2966539
1911087	2972875
1911243	2973031
1911417	2973205
1912046	2973834
1912757	2974545
1917063	2979885
1917281	2980103
1917690	2980961
1920143	2983902
1920399	2984158
1922004	2986783
1923764	2989008
1924759	2990139
1925436	2990947
1925853	2991428
1934082	3000223
1934118	3000259
1941354	3008916
1942192	3009932
1942219	3009959
1943876	3012123
1944243	3012606
1946179	3015121
1948471	3017953
1950306	3020028
1951321	3022545
1953621	3026663
1953693	3026735
1956552	3030222
1959193	3033241
1961264	3035599
1963288	3037811
1965371	3040133
1968232	3043635
1970787	3046404
1970964	3046581
1972069	3047686
1972127	3047744
1975165	3050782
1976752	3052504
1979026	3054778
1979084	3054836
1979942	3055694
1984140	3063963
1986803	3066779
1991096	3071805
1991134	3071843
1992528	3073237
1993609	3074806
1994392	3075757
1994861	3076315
1995156	3076610
1995785	3077310
1997467	3079253
1999757	3081902
1999827	3081972
