2 (source)	c
364070	1588184
368515	1594771
373712	1601855
373805	1601948
374308	1602451
374520	1602663
374922	1603065
375033	1603176
375892	1604035
376863	1605006
376903	1605046
376948	1605091
382738	1611054
385589	1614035
386848	1616432
388827	1619556
389307	1620463
390517	1621730
392299	1624487
393317	1626030
394316	1627952
396757	1631079
397089	1631411
402516	1639611
403795	1643051
404842	1644258
406243	1646448
406252	1646457
406289	1646494
406299	1646504
406301	1646506
406311	1646516
406315	1646520
406316	1646521
406326	1646531
406336	1646541
408193	1648869
410252	1652232
410737	1653402
411625	1654290
414691	1658087
415505	1660434
417930	1664031
419759	1667364
419974	1668306
422212	1671243
424951	1674959
426394	1677182
433525	1686462
435217	1689040
436184	1691412
439028	1697193
439890	1699503
440665	1700357
442262	1703118
443286	1704235
446010	1707417
446407	1708101
446455	1708149
446526	1708220
446530	1708224
446552	1708246
446715	1708409
447397	1709224
447406	1709233
447838	1709870
449578	1711864
450114	1713276
450339	1713549
450354	1713564
450389	1713599
450398	1713608
450496	1713776
450528	1713808
450531	1713811
450537	1713817
459113	1725267
459878	1726461
463020	1730958
466696	1735307
468455	1737814
470374	1741416
471943	1743845
472793	1744806
476090	1749351
478901	1753357
480326	1755712
481639	1757769
482354	1759082
490950	1770527
492909	1774110
494126	1776345
494875	1778359
496149	1780716
496931	1783763
501384	1789933
502094	1791505
503185	1793188
503844	1794307
504934	1796413
506074	1804073
507892	1807297
508426	1810630
509273	1812184
509819	1813131
515884	1821478
527253	1834448
527601	1835111
528219	1836253
528716	1837379
529203	1838665
531402	1842486
533196	1845077
533610	1846035
534563	1847511
537227	1852976
539056	1856684
540339	1858319
540892	1860465
541482	1861625
542488	1863254
542826	1863726
543034	1863934
543066	1863966
544340	1865486
544351	1865497
545639	1867171
548120	1871224
551417	1875495
552089	1876811
552519	1877742
553864	1879777
555093	1881594
556708	1885014
557336	1886512
557504	1886684
557999	1887179
558012	1887192
558111	1887291
558320	1887500
558723	1887903
562803	1893070
564193	1895542
564451	1896111
568741	1901814
569097	1902853
569891	1904511
570821	1906092
570902	1906173
573034	1908477
574057	1910442
574959	1912286
575167	1913147
575215	1913195
576611	1915219
577700	1917142
578547	1918465
579031	1919983
579925	1921571
581397	1923781
586500	1930204
587027	1932191
588566	1935954
589053	1936774
591104	1939134
592745	1941078
593493	1942610
595036	1945893
595769	1947079
596697	1949004
597631	1950389
597961	1951087
598830	1952610
601014	1955678
601866	1957989
602608	1959595
604133	1965035
606346	1969413
609157	1972748
611114	1975324
613709	1978317
615559	1981428
622030	1989375
623395	1991193
623402	1991200
623475	1991273
623511	1991309
623524	1991322
625660	1993458
629125	1997278
632519	2002605
633821	2004129
634483	2004791
634500	2004808
634528	2004836
638770	2009418
639484	2011658
639575	2011749
639607	2011781
640222	2012416
642338	2015356
644805	2018947
650177	2025283
650648	2025754
652255	2027364
655076	2031190
656736	2033911
659192	2036806
660944	2039072
666160	2045614
666474	2046590
667396	2047715
668107	2048857
670373	2055977
671982	2059217
672368	2061796
674756	2066626
676048	2077553
679009	2081267
680816	2083541
683817	2088191
691616	2098551
691922	2098863
692517	2100298
696105	2105803
696629	2106664
698029	2108171
699213	2111250
699302	2111339
699395	2111432
699662	2111703
702826	2119229
707003	2127469
708711	2129913
711758	2134832
712837	2136268
717316	2141821
717983	2142965
719948	2147967
720348	2149244
722286	2153784
723545	2155737
724760	2157364
727641	2162441
727650	2162450
727778	2162578
728560	2163365
729424	2165121
729540	2165237
731369	2168487
732606	2171128
733534	2172271
733575	2172312
733600	2172337
733603	2172340
736537	2175352
739275	2188817
740078	2189620
740168	2189710
742767	2192309
747129	2214418
748291	2215603
748843	2216819
749589	2219920
750767	2221169
753091	2224571
753387	2224870
756550	2232660
757623	2239166
759042	2241794
761304	2245464
763387	2248543
765936	2252518
766661	2253625
767170	2254606
769208	2257429
773662	2267373
775084	2269531
776132	2270660
777540	2273248
779423	2276119
782053	2281937
783412	2284025
787364	2291116
787805	2291570
788807	2293694
789437	2299917
789466	2299946
791916	2302403
796067	2308301
797064	2309739
798357	2311165
799658	2312698
802627	2317110
805584	2321857
806252	2323277
808029	2325852
810156	2328818
812369	2331838
817348	2342123
817832	2342924
819467	2345713
819978	2346621
825384	2355665
833411	2365319
834622	2367384
836481	2371134
837801	2372633
838452	2373289
838453	2373290
844363	2380558
845963	2382625
846177	2382839
847998	2387946
850214	2390900
852112	2393095
852940	2393990
853858	2394955
855612	2397188
857948	2399765
860107	2402709
862196	2404933
866175	2411226
867347	2412644
871822	2418587
873620	2421166
875400	2423362
876983	2425265
877192	2425540
881587	2431190
886362	2438142
886931	2440294
888047	2441904
892762	2448739
894367	2451925
896663	2455447
898573	2459854
902310	2467483
903092	2469166
903447	2470027
905923	2474949
906578	2476220
907165	2478091
907520	2479296
914350	2487587
914822	2488535
916840	2492577
918511	2494989
919551	2497420
920053	2498922
921561	2501059
922333	2503179
924210	2505893
925900	2508219
927532	2514655
927993	2516597
928780	2518257
930853	2525735
931558	2526991
932581	2529297
939424	2537088
942183	2540476
942704	2541385
946321	2545846
951638	2552156
953314	2554930
953740	2555849
955805	2558550
957183	2560061
957611	2560968
959621	2563441
966720	2572858
967788	2574780
967887	2574879
970147	2584722
973694	2589405
985220	2604779
986669	2607600
988609	2610076
989671	2612041
991181	2614273
992375	2615846
992910	2616688
994113	2618157
994972	2619972
996801	2622578
1000936	2627812
1001444	2628712
1002656	2630440
1004417	2634792
1005167	2636217
1006305	2650932
1018208	2665882
1018993	2667018
1019440	2667833
1019995	2669026
1021195	2670648
1027988	2680121
1038493	2693287
1038896	2693984
1041024	2697251
1050439	2708772
1050440	2708773
1051772	2712910
1054801	2719974
1056154	2722231
1057184	2723767
1058473	2725869
1058964	2726743
1060247	2729269
1061389	2731726
1069882	2747363
1075671	2756695
1075777	2756801
1076566	2758092
1077288	2758829
1081750	2764527
1082298	2765389
1083944	2767524
1085078	2769627
1086321	2771620
1086561	2772158
1087223	2773548
1088350	2775493
1092610	2781100
1096196	2789023
1097561	2791050
1098013	2792268
1099522	2794560
1100406	2796049
1100755	2797427
1102315	2799505
1109457	2809068
1110114	2810442
1117342	2819777
1117680	2820675
1117975	2820974
1119902	2824035
1120859	2825162
1122219	2827710
1124768	2831517
1128429	2836668
1130658	2839879
1132512	2842685
1133511	2844676
1135049	2847183
1135503	2847967
1140675	2854672
1140801	2855543
1142071	2857423
1142931	2860042
1143867	2861613
1144849	2863163
1145645	2864934
1146297	2867030
1150514	2871256
1152628	2874523
1160243	2883899
1167520	2892702
1168106	2893967
1169178	2895620
1169696	2896741
1170821	2898485
1171322	2899046
1171397	2899121
1173914	2901638
1173935	2901659
1174844	2902902
1175935	2904784
1178111	2907163
1178703	2908167
1180846	2911080
1182728	2913645
1193112	2926976
1193953	2929873
1195649	2932016
1196308	2932786
1196416	2932894
1198658	2935662
1199892	2937243
1199901	2937252
1200349	2937771
1202512	2940173
1207277	2950278
1208626	2953239
1217542	2963984
1223705	2972357
1224309	2975019
1226118	2976946
1227063	2978707
1228878	2982336
1229479	2984565
1233681	2989600
1234312	2990988
1242589	2999842
1246462	3005163
1249087	3009156
1250963	3011463
1252626	3014060
1253203	3014658
1254379	3016547
1254670	3016842
1256306	3019542
1256644	3020265
1258583	3022311
1260067	3024823
1261283	3026095
1261545	3026358
1264066	3029921
1265976	3032071
1267281	3034713
1268158	3036965
1270608	3040767
1271505	3042685
1276294	3059948
1276689	3060343
1277070	3060724
1277415	3061658
1279109	3063836
1279734	3064924
1281754	3069502
1282423	3071389
1282864	3073618
1282885	3073639
1282888	3073642
1283345	3074980
1284045	3075925
1284474	3076972
1288030	3081711
1292396	916517
1292406	916527
1365950	896050
1403737	225796
1499556	372102
1499604	372150
1507416	379962
1515069	387615
1515076	387622
1545162	417708
1554470	427016
1565004	437550
1615895	488441
1615986	488532
1616001	488547
1667814	540360
1668267	540813
1670095	542641
1670158	542704
1670488	543034
1670518	543064
1670566	543112
1677534	550080
1679252	551798
1679277	551823
1703742	576288
1703762	576308
1703776	576322
1705757	578303
1705785	578331
1724879	597425
1747594	620140
1752871	625417
1763033	635579
1763732	636278
1769907	642453
1779007	651553
1790680	863563
1790726	863609
1790742	863625
1794903	869804
1799302	874203
1799313	874214
1824021	682130
1825709	683818
1830955	689064
1831472	689581
1831585	689694
1831666	689775
1832841	690950
1832898	691007
1832904	691013
1849687	729119
1850865	730297
1852194	732504
1852365	732675
1852461	732828
1859346	776075
1892696	3121876
