2 (source)	c
14370	962557
14400	962635
14430	962666
14460	962696
14490	962726
14520	962756
14550	962786
14580	962816
14610	962846
14640	962876
14670	962906
14700	962936
14730	962966
14760	962996
14790	963026
14820	963056
14850	963087
14880	963117
14910	963438
14940	963468
14970	963498
15000	963528
15030	963558
15060	963623
15090	963653
15120	963683
15150	963947
15180	963977
15210	964007
15240	964037
15270	964067
15300	964097
15330	964127
15360	964157
15390	964187
15420	964217
15450	964247
15480	964277
15510	964450
15540	964480
15570	964510
15600	964540
15630	964570
15660	964781
15690	964811
15720	964841
15750	964880
15780	964910
15810	964941
15840	964976
15870	965149
15900	965179
15930	965209
15960	965239
15990	965269
16020	965299
16050	965329
16080	965930
16110	965960
16140	965990
16170	966020
16200	966050
16230	966080
16260	966110
16290	966140
16320	966170
16350	966206
16380	966241
16410	966271
16440	966301
16470	966331
16500	966361
16530	966391
16560	966421
16590	966461
16620	966497
16650	968601
16680	968631
16710	968661
16740	968691
16770	968721
16800	968751
16830	968781
16860	968811
16890	968841
16920	968871
16950	968901
16980	968931
17010	968961
17040	969001
17070	969034
17100	969071
17130	969102
17160	969157
17190	969187
17220	969220
17250	969281
17280	969311
17310	969347
17340	969444
17370	969474
17400	969504
17430	969534
17460	969580
17490	969610
17520	969640
17550	969670
17580	969700
17610	969730
17640	969771
17670	969876
17700	969906
17730	969944
17760	969974
17790	970069
17820	970099
17850	970129
17880	970162
17910	970192
17940	970222
17970	970316
18000	970346
18030	970376
18060	970406
18090	970436
18120	970466
18150	970498
18180	970538
18210	970599
18240	970630
18270	970709
18300	970739
18330	970769
18360	970799
18390	970829
18420	970871
18450	970901
18480	970947
18510	970977
18540	971007
18570	971037
18600	971067
18630	971097
18660	971127
18690	971157
18720	971373
18750	971403
18780	971433
18810	971463
18840	971493
18870	971523
18900	971553
18930	971583
18960	971613
18990	971643
19020	971673
19050	971703
19080	971733
19110	971764
19140	971794
19170	971874
19200	971904
19230	971934
19260	971964
19290	971994
19320	972024
19350	972054
19380	972090
19410	972120
19440	972150
19470	972180
19500	972210
19530	972240
19560	972276
19590	972334
19620	972364
19650	972394
19680	972424
19710	972454
19740	972484
19770	972629
19800	972659
19860	972719
19890	972750
19920	972782
19950	972812
19980	972850
20010	972880
20040	972910
20070	973000
20100	973030
20130	973060
20160	973090
20190	973120
20220	973156
20250	973371
20310	973431
20340	973461
20370	973491
20400	973521
20430	973551
20460	973581
20490	973619
20520	973649
20550	973683
20580	973713
20610	977048
20640	977078
20670	977108
20730	977168
20760	977198
20790	977228
20820	977258
20850	977288
20880	977348
20910	977378
20940	977408
20970	977438
21000	977468
21030	977498
21060	977528
21090	977558
21120	977588
21150	977618
21180	977648
21210	977678
21240	979617
21270	979647
21300	979677
21330	979707
21360	979737
21390	979767
21420	979797
21450	979827
21480	979857
21510	979887
21540	979917
21570	979947
21600	979977
21630	980007
21660	980037
21690	980067
21720	980110
21750	980145
21780	980175
21810	980220
21840	980250
21870	980427
21900	980457
21930	980487
21960	980517
21990	980547
22020	980577
22050	980607
22080	980637
22110	981851
22140	981881
22170	981911
22200	981941
22230	982126
22260	982156
22290	982186
22320	982216
22350	982317
22380	982353
22410	982725
22440	982755
22470	982785
22500	982815
22530	982845
22560	982875
22590	982905
22620	982935
22650	982965
22680	982995
22710	983025
22740	983055
22770	983085
22800	983115
22830	983145
22860	983175
22890	983205
22920	983235
22950	983265
22980	983295
23010	983325
23040	983355
23070	983385
23100	983415
23130	983745
23160	983775
23190	983805
23220	983836
23250	983871
23280	983901
23310	983931
23340	983961
23370	983991
23400	984021
23430	984051
23460	984081
23490	984115
23520	984145
23550	984175
23580	984205
23610	984235
23640	984265
23670	984584
23700	984614
23730	984644
23760	984674
23790	984704
23820	984746
23850	984776
23880	984806
23910	984876
23940	984906
23970	984936
24000	984966
24030	984996
24060	985026
24090	985056
24120	985086
24150	985116
24180	985146
24210	985192
24240	985230
24270	985260
24300	985290
24330	985320
24360	985423
24390	985454
24420	985485
24450	985515
24480	985545
24510	985575
24540	985605
24570	985635
24600	985681
24630	985712
24660	985742
24690	986454
24720	986484
24750	986514
24780	986544
24810	986694
24840	986724
24870	986754
24900	986957
24930	986987
24960	987017
24990	987330
25020	987360
25050	987390
25080	987427
25110	987457
25140	987487
25170	987517
25200	987556
25230	987586
25260	987616
25290	987646
25320	987676
25350	987707
25380	987737
25410	987767
25440	987797
25470	987830
25500	987921
25530	987951
25560	987981
25590	989913
25620	989943
25650	989973
25680	990003
25710	990033
25740	990063
25770	990093
25800	990123
25830	990154
25860	990185
25890	990216
25920	990246
25950	990276
25980	990306
26010	990337
26040	990367
26070	991642
26100	991672
26130	991702
26160	991732
26190	991762
26220	991792
26250	991822
26280	991852
26310	991882
26340	991912
26370	991942
26400	991972
26430	992002
26460	992097
26490	992127
26520	992344
26550	992374
26580	992404
26610	992434
26640	992464
26670	992494
26700	992524
26730	992554
26760	992584
26790	992614
26820	992644
26850	992775
26880	992805
26910	992840
26940	992870
26970	992900
27000	992930
27060	992990
27090	993020
27120	993050
27150	993080
27180	993110
27210	993140
27240	993170
27270	993200
27300	993250
27330	993280
27360	993311
27390	993341
27420	993382
27450	993448
27480	993478
27510	993770
27540	993800
27570	993830
27600	993995
27630	994025
27660	994055
27690	994085
27720	994115
27750	994145
27780	994175
27810	994205
27840	994235
27870	994265
27900	994388
27930	994418
27960	994448
27990	994560
28020	994590
28050	994620
28080	994650
28110	994680
28140	994710
28170	994740
28200	994770
28230	994800
28260	994830
28290	994860
28320	994890
28350	994922
28380	994959
28410	994989
28440	995019
28470	995049
28500	995079
28530	995109
28560	995139
28590	995169
28620	995199
28650	995229
28680	995259
28710	995289
28740	995320
28770	995350
28800	995380
28830	995410
28860	995461
28890	995491
28920	995538
28950	995572
28980	996867
29010	996897
29040	996927
29070	996957
29100	996987
29130	997017
29160	997047
29190	997077
29220	997107
29250	997137
29280	997170
29310	997266
29340	997296
29370	997326
29400	997443
29430	997473
29460	997503
29490	997702
29520	997732
29550	997762
29580	997792
29610	997822
29640	997852
29670	997882
29700	997912
29730	997942
29760	997972
29790	998002
29820	998032
29850	998062
29880	998092
29910	998122
29940	998152
29970	998182
30000	998212
30030	998277
30060	998307
30090	998337
30120	998367
30150	998397
30180	998433
30210	998463
30240	998494
30270	998524
30300	998554
30330	998584
30360	998663
30390	998693
30420	998725
30450	998755
30480	998785
30510	998969
30540	998999
30570	999029
30600	999059
30630	999089
30660	999119
30690	999149
30720	999219
30750	999249
30780	999281
30810	999364
30840	999394
30870	999424
30900	999454
30930	999485
30960	999515
30990	999545
31020	999950
31050	999980
31080	1000010
31110	1000040
31140	1000070
31170	1000101
31200	1000131
31230	1000161
31260	1000191
31290	1000856
31320	1000886
31350	1000916
31380	1000946
31410	1000976
31440	1001007
31470	1001037
31500	1001067
31530	1001097
31560	1001127
31590	1001157
31620	1001198
31650	1001229
31680	1001259
31710	1001289
31740	1001467
31770	1001497
31800	1001527
31830	1001561
31860	1001775
31890	1001806
31920	1001843
31950	1001873
31980	1001904
32010	1001937
32040	1001977
32070	1002009
32100	1002049
32130	1002079
32160	1002109
32190	1002767
32220	1002797
32250	1002827
32280	1002857
32310	1002887
32340	1002917
32370	1002977
32400	1003007
32430	1003070
32460	1003100
32490	1003141
32520	1003174
32550	1003523
32580	1003553
32610	1003583
32640	1003613
32670	1003751
32700	1003781
32730	1003811
32760	1003849
32790	1004183
32820	1004213
32850	1004243
32880	1004273
32910	1004303
32940	1004348
32970	1004383
33000	1004413
33030	1004443
33060	1004473
33090	1004503
33120	1004534
33150	1005202
33180	1005232
33210	1005262
33240	1005292
33270	1005322
33300	1005352
33330	1005382
33360	1005413
33390	1007180
33420	1007210
33450	1007240
33480	1007270
33510	1007300
33540	1007330
33570	1007360
33600	1007392
33630	1007423
33660	1007453
33690	1007483
33720	1007513
33750	1007543
33780	1007582
33810	1007612
33840	1007642
33870	1007672
33900	1007791
33930	1007821
33960	1007851
33990	1007881
34020	1007911
34050	1007941
34080	1007971
34110	1008001
34140	1008031
34170	1008061
34200	1008091
34230	1008121
34260	1008151
34290	1008181
34320	1008211
34350	1008241
34380	1008271
34410	1008301
34440	1008331
34470	1008361
34500	1008391
34530	1008421
34560	1008451
34590	1008481
34620	1008511
34650	1008541
34680	1008571
34710	1008601
34740	1008631
34770	1008661
34800	1008691
34830	1008721
34860	1008751
34980	1008871
35010	1008901
35040	1008931
35070	1008961
35100	1008991
35130	1009021
35160	1009051
35190	1009081
35220	1009111
35250	1009141
35280	1009171
35310	1009201
35340	1009231
35370	1009261
35400	1009291
35430	1009321
35460	1009351
35490	1009381
35520	1009411
35550	1009441
35580	1009471
35610	1009501
35640	1009531
35670	1009561
35700	1009591
35730	1009621
35760	1009651
35790	1009681
35820	1009711
35850	1009741
35880	1009771
35910	1009801
35940	1009831
35970	1009861
36000	1009891
36030	1009921
36060	1009951
36090	1009981
36120	1010011
36150	1010041
36180	1010071
36210	1010101
36240	1010131
36270	1010161
36300	1010191
36330	1010224
36360	1010256
36390	1010296
36420	1010338
36450	1010377
36480	1010407
36510	1010495
36540	1010525
36570	1010555
36600	1010585
36630	1010615
36660	1010662
36690	1010698
36720	1010728
36750	1010758
36780	1010788
36810	1010856
36840	1010886
36870	1010921
36900	1010951
36930	1010981
36960	1011011
36990	1011045
37020	1011139
37050	1011169
37080	1011200
37110	1011230
37140	1011260
37170	1011290
37200	1011321
37230	1011351
37260	1011381
37290	1011411
37320	1011441
37350	1011474
37380	1013490
37410	1013520
37440	1013550
37470	1013580
37500	1013610
37530	1013640
37560	1013670
37590	1013700
37620	1013730
37650	1013760
37680	1013790
37710	1013820
37740	1013850
37770	1013880
37800	1013910
37830	1013940
37860	1013970
37890	1014000
37920	1014030
37950	1014060
38040	1014150
38070	1014180
38100	1014210
38130	1014240
38160	1014270
38190	1014300
38220	1014330
38250	1014360
38280	1014390
38310	1014420
38340	1014450
38370	1014480
38400	1014510
38430	1014540
38460	1014570
38490	1014600
38520	1014630
38550	1014660
38580	1014690
38610	1014720
38640	1014750
38670	1014780
38700	1014810
38760	1014870
38790	1014900
38820	1014930
38880	1014990
38910	1015020
38940	1015050
38970	1015080
39000	1015110
39030	1015140
39060	1015170
39180	1015290
39210	1015320
39330	1015440
39360	1015470
39390	1015500
39480	1015590
39510	1015620
39540	1015650
39570	1015680
39600	1015710
39630	1015740
39690	1015800
39720	1015830
39750	1015860
39780	1015890
39900	1016010
39930	1016040
39960	1016070
39990	1016100
40020	1016130
40050	1016160
40080	1016190
40110	1016220
40140	1016250
40170	1016280
40200	1016310
40230	1016340
40260	1016370
40290	1016400
40320	1016430
40350	1016460
40380	1016490
40410	1016520
40440	1016550
40470	1016580
40500	1016610
40530	1016640
40560	1016670
40590	1016700
40620	1016730
40650	1016760
40680	1016790
40710	1016820
40740	1016850
40770	1016880
40800	1016910
40830	1016940
40860	1016970
40890	1017000
40920	1017030
40950	1017060
40980	1017090
41010	1017120
41040	1017150
41070	1017181
41100	1017211
41130	1017241
41160	1017271
41190	1017302
41220	1017332
41250	1017362
41280	1017397
41310	1017433
41340	1018033
41370	1018063
41400	1018093
41430	1018123
41460	1018153
41490	1018183
41520	1018213
41550	1019859
41580	1019889
41610	1019919
41640	1019949
41670	1019979
41700	1020009
41730	1020039
41760	1020316
41790	1020346
41820	1020376
41850	1020419
41880	1020449
41910	1020479
41940	1020510
41970	1020595
42000	1020625
42030	1020655
42060	1020691
42090	1020721
42120	1020751
42150	1021167
42180	1021197
42210	1021227
42240	1021257
42270	1021287
42300	1021317
42330	1021362
42360	1021406
42390	1021436
42420	1021466
42450	1021496
42480	1021526
42510	1022408
42540	1022438
42570	1022539
42600	1022569
42630	1022636
42660	1022666
42690	1022696
42720	1022918
42750	1022948
42780	1022978
42810	1023130
42840	1023160
42870	1023190
42900	1023231
42930	1023261
42960	1023291
42990	1023322
43020	1023352
43050	1023433
43080	1023464
43110	1023507
43140	1023537
43170	1023693
43200	1023723
43230	1023753
43260	1023783
43290	1023813
43320	1023843
43350	1023873
43380	1023903
43410	1023933
43440	1023963
43470	1023993
43500	1024023
43530	1024053
43560	1024083
43590	1024113
43620	1024143
43650	1024173
43680	1024203
43710	1024233
43740	1024263
43770	1024293
43800	1024323
43830	1024353
43860	1024383
43890	1024413
43920	1024443
43950	1024473
43980	1024503
44010	1024533
44040	1024563
44070	1024593
44100	1024623
44130	1024653
44160	1024683
44190	1024713
44220	1024743
44250	1024773
44280	1024803
44310	1024833
44340	1024863
44370	1024893
44400	1024923
44430	1024953
44460	1024983
44490	1025013
44520	1025043
44550	1025073
44580	1025103
44610	1025133
44640	1025163
44670	1025193
44700	1025223
44730	1025253
44760	1025283
44790	1025313
44820	1025343
44850	1025373
44880	1025403
44910	1025433
44940	1025463
44970	1025493
45000	1025523
45030	1025553
45060	1025583
45090	1025613
45120	1025643
45150	1025673
45180	1025703
45210	1025733
45240	1025763
45270	1025793
45300	1025823
45330	1025853
45360	1025883
45390	1025913
45420	1025943
45450	1025973
45480	1026003
45510	1026033
45540	1026063
45570	1026093
45600	1026123
45630	1026155
45660	1026553
45690	1026583
45780	1026674
45810	1026704
45840	1026735
45870	1026765
45900	1026795
45930	1026825
45960	1026855
45990	1026885
46020	1026931
46050	1027222
46080	1027252
46110	1027282
46140	1027313
46170	1027343
46200	1027373
46230	1027403
46260	1027433
46290	1027463
46320	1027498
46350	1027528
46380	1027558
46410	1027588
46440	1027618
46470	1027648
46500	1027678
46530	1027708
46560	1027738
46590	1027768
46620	1027798
46650	1027828
46680	1027858
46710	1027888
46740	1027918
46770	1027948
46800	1027978
46830	1028008
46860	1028038
46890	1028068
46920	1028098
46950	1028128
46980	1028158
47010	1028188
47040	1028218
47070	1028248
47100	1028278
47130	1028308
47160	1028338
47190	1028368
47220	1028398
47250	1028428
47280	1028458
47310	1028488
47340	1028518
47370	1028548
47400	1028578
47430	1028608
47460	1028638
47490	1028672
47520	1028702
47550	1028736
47580	1028766
47610	1028796
47640	1029117
47670	1029147
47700	1029177
47730	1029207
47760	1029237
47790	1029267
47820	1029297
47850	1029327
47880	1029357
47910	1029387
47940	1029417
47970	1029447
48000	1029477
48030	1029507
48060	1029538
48090	1029568
48120	1029598
48150	1029628
48180	1029658
48210	1029688
48240	1029718
48270	1029748
48300	1029778
48330	1029808
48360	1029847
48390	1029877
48420	1030112
48450	1030142
48480	1030172
48510	1030202
48540	1030232
48570	1030262
48600	1030292
48630	1030322
48660	1030353
48690	1030383
48720	1030413
48750	1030451
48780	1031289
48810	1031319
48840	1031349
48870	1031379
48900	1031409
48930	1031440
48960	1031470
48990	1031500
49020	1032265
49050	1032295
49080	1032325
49110	1032355
49140	1032385
49170	1032415
49200	1032445
49230	1032475
49260	1032505
49290	1032535
49320	1032565
49350	1032595
49380	1032970
49410	1033004
49440	1033034
49470	1033251
49500	1033281
49530	1033311
49560	1033341
49590	1033478
49620	1033508
49650	1033538
49680	1033570
49710	1033600
49740	1033632
49770	1033820
49800	1033850
49830	1033880
49860	1033912
49890	1033942
49920	1033974
49950	1034004
49980	1034034
50010	1034066
50040	1034098
50070	1034132
50100	1034205
50130	1034236
50160	1034271
50190	1034304
50220	1034519
50250	1034549
50280	1034579
50310	1034609
50340	1034639
50370	1034669
50400	1034700
50430	1034730
50460	1034760
50490	1034805
50520	1034835
50550	1034866
50580	1034896
50610	1034929
50640	1034959
50670	1034990
50700	1035024
50730	1035054
50760	1035085
50790	1035115
50820	1035145
50850	1035175
50880	1035206
50910	1035236
50940	1035537
50970	1035567
51000	1035597
51030	1035643
51060	1035673
51090	1035703
51120	1035735
51150	1035765
51180	1035795
51210	1035826
51240	1035856
51270	1035886
51300	1035916
51330	1035946
51360	1035976
51390	1036006
51420	1036036
51450	1036189
51480	1036219
51510	1036249
51540	1036279
51570	1036309
51600	1036339
51630	1036369
51660	1037055
51690	1037085
51720	1037115
51750	1037145
51780	1037175
51810	1037205
51840	1037240
51870	1037277
51900	1037487
51930	1037517
51960	1037547
51990	1037577
52020	1037607
52050	1037637
52080	1037745
52110	1037776
52140	1037806
52170	1037836
52200	1037866
52230	1037896
52260	1037926
52290	1038080
52320	1038110
52350	1038140
52380	1038170
52410	1038200
52440	1038230
52470	1038260
52500	1038290
52530	1038320
52560	1038354
52590	1038384
52620	1038468
52650	1038498
52680	1038528
52710	1038558
52740	1038591
52770	1038631
52800	1038990
52830	1039020
52860	1039050
52890	1039080
52920	1039110
52950	1039148
52980	1039210
53010	1039240
53040	1039270
53070	1039300
53100	1039365
53130	1039400
53160	1040155
53190	1040185
53220	1040215
53250	1040245
53280	1040275
53310	1040305
53340	1040335
53370	1040365
53400	1040395
53430	1040789
53460	1040819
53490	1040849
53520	1040879
53550	1040909
53580	1040939
53610	1040969
53640	1040999
53670	1041029
53700	1041114
53730	1041144
53760	1041220
53790	1041845
53820	1041875
53850	1041905
53880	1041935
53910	1041965
53940	1041995
53970	1042025
54000	1042055
54030	1042085
54060	1042115
54090	1042169
54120	1042199
54150	1042229
54180	1042598
54210	1042628
54240	1042674
54270	1043149
54300	1043179
54330	1043209
54360	1043239
54390	1043269
54420	1043299
54450	1043482
54480	1043512
54510	1043546
54540	1043576
54570	1044366
54600	1044396
54630	1044429
54660	1044462
54690	1044492
54720	1044848
54750	1044878
54780	1044908
54810	1044938
54840	1044968
54870	1044998
54900	1045028
54930	1045058
54960	1045088
54990	1045120
55020	1045150
55050	1046004
55080	1046034
55110	1046064
55140	1046094
55170	1046141
55200	1046171
55230	1046201
55260	1046231
55290	1046261
55320	1046291
55350	1046347
55380	1046377
55410	1046797
55440	1046827
55470	1046857
55500	1046887
55530	1046917
55560	1046947
55590	1046977
55620	1047011
55650	1047041
55680	1047071
55710	1047101
55740	1047131
55770	1047187
55800	1047217
55830	1047248
55860	1047278
55890	1047439
55920	1047469
55950	1047499
55980	1047529
56040	1047591
56070	1047621
56100	1047651
56130	1048867
56160	1048897
56190	1048927
56220	1048957
56250	1048987
56280	1049017
56310	1049047
56340	1049077
56370	1049107
56400	1049137
56430	1049167
56460	1049197
56490	1049227
56520	1049257
56550	1049287
56580	1049317
56610	1049347
56640	1049377
56670	1049407
56700	1049437
56730	1049467
56760	1049497
56790	1049527
56820	1049557
56850	1049587
56880	1049617
56910	1049647
56970	1049707
57000	1049737
57030	1049767
57060	1049797
57090	1049827
57120	1049857
57150	1049887
57180	1049917
57210	1049947
57240	1049977
57270	1050007
57300	1050037
57330	1050067
57360	1050097
57390	1050127
57420	1050157
57450	1050187
57480	1050217
57510	1050247
57540	1050277
57570	1050307
57600	1050337
57630	1050367
57660	1050397
57690	1050431
57720	1050461
57750	1050491
57780	1050571
57810	1050601
57840	1050631
57870	1050661
57900	1050691
57930	1050721
57960	1050751
57990	1050781
58020	1050811
58050	1050841
58080	1050871
58110	1050901
58140	1050931
58170	1050961
58200	1050991
58260	1051051
58290	1051081
58320	1051111
58350	1051141
58380	1051171
58410	1051201
58440	1051231
58470	1051261
58500	1051291
58530	1051321
58560	1051351
58590	1051381
58620	1051411
58650	1051455
58680	1051486
58710	1051522
58740	1051552
58770	1051582
58800	1051612
58830	1051642
58860	1051704
58890	1051734
58920	1051995
58950	1052025
58980	1052055
59010	1052085
59040	1052115
59070	1052190
59100	1052221
59130	1052251
59160	1052451
59190	1052481
59220	1052511
59250	1052566
59280	1052596
59310	1052626
59340	1052656
59370	1052686
59400	1052716
59430	1052746
59460	1052776
59490	1052806
59520	1052920
59550	1052950
59580	1052980
59610	1053044
59640	1053074
59670	1053104
59700	1053134
59730	1053165
59760	1053263
59790	1053293
59820	1053323
59850	1053353
59880	1053383
59910	1053471
59940	1053502
59970	1053532
60000	1053562
60030	1053592
60060	1053622
60090	1053652
60120	1053682
60150	1053712
60180	1053742
60210	1053772
60240	1053802
60270	1053832
60300	1053862
60330	1053892
60360	1053922
60390	1053952
60420	1053989
60450	1054019
60480	1054053
60510	1054083
60540	1054113
60570	1054143
60600	1054173
60630	1054203
60660	1054233
60690	1054263
60720	1054293
60750	1054323
60780	1054353
60810	1054383
60840	1054413
60870	1054443
60900	1054476
60930	1054506
60960	1054538
60990	1054700
61020	1054730
61050	1054760
61080	1054791
61110	1054821
61140	1054851
61170	1054882
61200	1054913
61230	1054943
61260	1054977
61290	1055007
61320	1055037
61350	1055069
61380	1055099
61410	1055129
61440	1055159
61470	1055422
61500	1055452
61530	1055482
61560	1055512
61590	1055542
61620	1055572
61650	1055602
61680	1055632
61710	1055662
61740	1055692
61770	1055827
61800	1055857
61830	1055887
61860	1056221
61890	1056251
61920	1056281
61950	1056311
61980	1056341
62010	1056371
62040	1056401
62070	1056431
62100	1056461
62130	1056491
62160	1056521
62190	1056556
62220	1056600
62250	1056630
62280	1056666
62310	1056711
62340	1056748
62370	1056778
62400	1056845
62430	1056875
62460	1056905
62490	1056935
62520	1056965
62550	1056995
62580	1057025
62610	1057055
62640	1057085
62670	1057141
62700	1057171
62730	1057232
62760	1057262
62790	1057295
62820	1057325
62850	1057355
62880	1057477
62910	1057507
62940	1057537
62970	1057567
63000	1057671
63030	1057701
63060	1057731
63090	1057761
63120	1057791
63150	1057821
63180	1057851
63210	1057881
63240	1057913
63270	1058001
63300	1058031
63330	1058061
63360	1058425
63390	1058455
63420	1058485
63450	1058515
63480	1058545
63510	1058575
63540	1058605
63570	1058635
63600	1058665
63630	1058695
63660	1058725
63690	1058755
63720	1058786
63750	1060834
63780	1060864
63810	1060894
63840	1060924
63870	1060954
63900	1060984
63930	1061014
63960	1061442
63990	1061472
64020	1061502
64050	1061532
64080	1061562
64110	1061592
64140	1061622
64170	1061652
64200	1061682
64230	1061712
64260	1061742
64290	1061772
64320	1061802
64350	1061832
64380	1061953
64410	1061983
64440	1062013
64470	1062169
64500	1062199
64530	1062229
64560	1062259
64590	1062289
64620	1062319
64650	1062349
64680	1062379
64710	1062409
64740	1062439
64770	1062469
64800	1062499
64830	1062529
64860	1062559
64890	1062589
64920	1062619
64950	1062649
64980	1062679
65010	1062709
65040	1062739
65070	1062769
65100	1062799
65130	1062829
65160	1062859
65190	1063029
65220	1063059
65250	1063089
65280	1063119
65310	1063149
65340	1063179
65370	1063209
65400	1063239
65430	1063269
65460	1063299
65490	1063329
65520	1063359
65550	1063389
65580	1063419
65610	1063449
65640	1063479
65670	1063509
65700	1063539
65730	1063569
65760	1063599
65790	1063629
65820	1063659
65850	1063689
65880	1063719
65910	1063749
65940	1063779
65970	1063809
66000	1063839
66030	1063869
66060	1063899
66090	1063929
66120	1063959
66150	1063989
66180	1064019
