1 (source)	c
15300	22233
15330	22263
15360	22293
15390	22323
15420	22353
15450	22383
15480	22413
15510	22443
15540	22473
15570	22503
15600	22533
15630	22563
15660	22593
15690	22623
15720	22653
15750	22683
15780	22713
15810	22743
15840	22773
15870	22803
15900	22833
15930	22863
15960	22893
15990	22923
16020	22953
16050	22983
16080	23013
16110	23043
16140	23073
16170	23103
16200	23133
16230	23163
16260	23193
16290	23223
16320	23253
16350	23283
16380	23313
16410	23343
16440	23373
16470	23403
16500	23433
16530	23463
16560	23493
16590	23523
16620	23553
16650	23583
16680	23613
16710	23643
16740	23673
16770	23703
16800	23733
16830	23763
16860	23793
16890	23823
16920	23853
16950	23883
16980	23913
17010	23943
17040	23973
17070	24003
17100	24033
17130	24063
17160	24093
17190	24123
17220	24153
17250	24183
17280	24213
17310	24243
17340	24273
17370	24303
17400	24333
17430	24363
17460	24393
17490	24423
17520	24453
17550	24483
17580	24513
17610	24543
17640	24573
17670	24603
17700	24633
17730	24663
17760	24693
17790	24723
17820	24753
17850	24783
17880	24813
17910	24843
17940	24873
17970	24903
18000	24933
18030	24963
18060	24993
18090	25023
18120	25053
18150	25083
18180	25113
18210	25143
18240	25173
18270	25203
18300	25233
18330	25263
18360	25293
18390	25323
18420	25353
18450	25383
18480	25413
18510	25443
18540	25473
18570	25503
18600	25533
18630	25563
18660	25593
18690	25623
18720	25653
18750	25683
18780	25713
18810	25743
18840	25773
18870	25803
18900	25833
18930	25863
18960	25893
18990	25923
19020	25953
19050	25983
19080	26013
19110	26043
19140	26073
19170	26103
19200	26133
19230	26163
19260	26193
19290	26223
19320	26253
19350	26283
19380	26313
19410	26343
19440	26373
19470	26403
19500	26433
19530	26463
19560	26493
19590	26523
19620	26553
19650	26583
19680	26613
19710	26643
19740	26673
19770	26703
19800	26733
19830	26763
19860	26793
19890	26823
19920	26853
19950	26883
19980	26913
20010	26943
20040	26973
20070	27003
20100	27033
20130	27063
20160	27093
20190	27123
20220	27153
20250	27183
20280	27213
20310	27243
20340	27273
20370	27303
20400	27333
20430	27363
20460	27393
20490	27423
20520	27453
20550	27483
20580	27513
20610	27543
20640	27573
20670	27603
20700	27633
20730	27663
20760	27693
20790	27723
20820	27753
20850	27783
20880	27813
20910	27843
20940	27873
20970	27903
21000	27933
21060	27993
21090	28023
21120	28053
21150	28083
21180	28113
21210	28143
21240	28173
21270	28203
21300	28233
21330	28263
21360	28293
21390	28323
21420	28353
21450	28383
21480	28413
21510	28443
21540	28473
21570	28503
21600	28533
21630	28563
21660	28593
21690	28623
21720	28653
21750	28683
21780	28713
21810	28743
21840	28773
21870	28803
21900	28833
21930	28863
21960	28893
21990	28923
22020	28953
22050	28983
22080	29013
22110	29043
22140	29073
22170	29103
22200	29133
22230	29163
22260	29193
22290	29223
22320	29253
22350	29283
22380	29313
22410	29343
22440	33093
22470	33126
22500	33156
22530	33203
22560	33233
22590	33263
22620	33293
22650	33323
22680	33353
22710	33383
22740	33413
22770	33443
22800	33473
22830	33503
22860	33533
22890	33563
22920	33593
22950	33623
22980	33653
23010	33683
23040	33713
23070	33743
23100	33773
23130	33803
23160	33833
23190	33863
23220	33893
23250	33923
23280	33953
23310	33983
23340	34013
23370	34043
23400	34073
23430	34103
23460	34133
23490	34163
23520	34193
23550	34223
23580	34253
23610	34283
23640	34313
23670	34343
23700	34373
23730	34403
23760	34433
23790	34463
23820	34493
23850	34523
23880	34553
23910	34583
23940	34613
23970	34643
24000	34673
24030	34703
24060	34733
24090	34763
24120	34793
24150	34823
24180	34853
24210	34883
24240	34913
24270	34943
24300	34973
24330	35003
24360	35033
24390	35063
24420	35093
24450	35123
24480	35153
24510	35183
24540	35213
24570	35243
24600	35273
24630	35303
24660	35333
24690	35363
24720	35393
24750	35423
24780	35453
24810	35483
24840	35513
24870	35543
24900	35573
24930	35603
24960	35633
24990	35663
25020	35693
25050	35723
25080	35753
25110	35783
25140	35813
25170	35843
25200	35873
25230	35903
25260	35933
25290	35963
25320	35993
25350	36023
25380	36053
25410	36083
25440	36113
25470	36143
25500	36173
25530	36203
25560	36233
25590	36263
25620	36293
25650	36323
25680	36353
25710	36383
25740	36413
25770	36443
25800	36473
25830	36503
25860	36533
25890	36563
25920	36593
25950	36623
25980	36653
26010	36683
26040	36713
26070	36743
26100	36773
26130	36803
26160	36833
26190	36863
26220	36893
26250	36923
26280	36953
26310	36983
26340	37013
26370	37043
26400	37073
26430	37103
26460	37133
26490	37163
26520	37193
26550	37223
26580	37253
26610	37283
26640	37313
26670	37343
26700	37373
26730	37403
26760	37433
26790	37463
26820	37493
26850	37523
26880	37553
26910	37583
26940	37613
26970	37643
27000	37673
27030	37703
27060	37733
27090	37763
27120	37793
27150	37823
27180	37853
27210	37883
27240	37913
27270	37943
27300	37973
27330	38003
27360	38033
27390	38063
27420	38093
27450	38123
27480	38153
27510	38183
27540	38213
27570	38243
27600	38273
27630	38303
27660	38333
27690	38363
27720	38393
27750	38423
27780	38453
27810	38483
27840	38513
27870	38543
27900	38573
27930	38603
27960	38633
27990	38663
28020	38693
28050	38723
28080	38753
28110	38783
28140	38813
28170	38843
28200	38873
28230	38903
28260	38933
28290	38963
28320	38993
28350	39023
28380	39053
28410	39083
28440	39113
28470	39143
28500	39173
28530	39203
28560	39233
28590	39263
28620	39293
28650	39323
28680	39353
28710	39383
28740	39413
28770	39443
28800	39473
28830	39503
28860	39533
28890	39563
28920	39593
28950	39623
28980	39653
29010	39683
29040	39713
29070	39743
29100	39773
29130	39803
29160	39833
29190	39863
29220	39893
29250	39923
29280	39953
29310	39983
29340	40013
29370	40043
29400	40073
29430	40103
29460	40133
29490	40163
29520	40193
29550	40223
29580	40253
29610	40283
29640	40313
29670	40343
29700	40373
29730	40403
29760	40433
29790	40463
29820	40493
29850	40523
29880	40553
29910	40583
29940	40613
29970	40643
30000	40673
30030	40703
30060	40733
30090	40763
30120	40793
30150	40823
30180	40853
30210	40883
30240	40913
30270	40943
30300	40973
30330	41003
30360	41033
30390	41063
30420	41093
30450	41123
30480	41153
30510	41183
30540	41213
30570	41243
30600	41273
30630	41303
30660	41333
30690	41363
30720	41393
30750	41423
30780	41453
30810	41483
30840	41513
30870	41543
30900	41573
30930	41603
30960	41633
30990	41663
31020	41693
31050	41723
31080	41753
31110	41783
31140	41813
31170	41843
31200	41873
31230	41903
31260	41933
31290	41963
31320	41993
31350	42023
31380	42053
31410	42083
31440	42113
31470	42143
31500	42173
31530	42203
31560	42233
31590	42263
31620	42293
31650	42323
31680	42353
31710	42383
31740	42413
31770	42443
31800	42473
31830	42503
31860	42533
31890	42563
31920	42593
31950	42623
31980	42653
32010	42683
32040	42713
32070	42743
32100	42773
32130	42803
32160	42833
32190	42863
32220	42893
32250	42923
32280	42953
32310	42983
32340	43013
32370	43043
32400	43073
32430	43103
32460	43133
32490	43163
32520	43193
32550	43223
32580	43253
32610	43283
32640	43313
32670	43343
32700	43373
32730	43403
32760	43433
32790	43463
32820	43493
32850	43523
32880	43553
32910	43583
32940	43613
32970	43643
33000	43673
33030	43703
33060	43733
33090	43763
33120	43793
33150	43823
33180	43853
33210	43883
33240	43913
33270	43943
33300	43973
33330	44003
33360	44033
33390	44063
33420	44093
33450	44123
33480	44153
33510	44183
33540	44213
33570	44243
33600	44273
33630	44303
33660	44333
33690	44363
33720	44393
33750	44423
33780	44453
33810	44483
33840	44513
33870	44543
33900	44573
33930	44603
33960	44633
33990	44663
34020	44693
34050	44723
34080	44753
34110	44783
34140	44813
34170	44843
34200	44873
34230	44903
34260	44933
34290	44963
34320	44993
34350	45023
34380	45053
34410	45083
34440	45113
34470	45143
34500	45173
34530	45203
34560	45233
34590	45263
34620	45293
34650	45323
34680	45353
34710	45383
34740	45413
34770	45443
34800	45473
34830	45503
34860	45533
34890	45563
34920	45593
34950	45623
34980	45653
35010	45683
35040	45713
35070	45743
35100	45773
35130	45803
35160	45833
35190	45863
35220	45893
35250	45923
35280	45953
35310	45983
35340	46013
35370	46043
35400	46073
35430	46103
35460	46133
35490	46163
35520	46193
35550	46223
35580	46253
35610	46283
35640	46313
35670	46343
35700	46373
35730	46403
35760	46433
35790	46463
35820	46493
35850	46523
35880	46553
35910	46583
35940	46613
35970	46643
36000	46673
36030	46703
36060	46733
36090	46763
36120	46793
36150	46823
36180	46853
36210	46883
36240	46913
36270	46943
36300	46973
36330	47003
36360	47033
36390	47063
36420	47093
36450	47123
36480	47153
36510	47183
36540	47213
36570	47243
36600	47273
36630	47303
36660	47333
36690	47363
36720	47393
36750	47423
36780	47453
36810	47483
36840	47513
36870	47543
36900	47573
36930	47603
36960	47633
36990	47663
37020	47693
37050	47723
37080	47753
37110	47783
37140	47813
37170	47843
37200	47873
37230	47903
37260	47933
37290	47963
37320	47993
37350	48023
37380	48053
37410	48083
37440	48113
37470	48143
37500	48173
37530	48203
37560	48233
37590	48263
37620	48293
37650	48323
37680	48353
37710	48383
37740	48413
37770	48443
37800	48473
37830	48503
37860	48533
37890	48563
37920	48593
37950	48623
37980	48653
38010	48683
38040	48713
38070	48743
38100	48773
38130	48803
38160	48833
38190	48863
38220	48893
38250	48923
38280	48953
38310	48983
38340	49013
38370	49043
38400	49073
38430	49103
38460	49133
38490	49163
38520	49193
38550	49223
38580	49253
38610	49283
38640	49313
38670	49343
38700	49373
38730	49403
38760	49433
38790	49463
38820	49493
38850	49523
38880	49553
38910	49583
38940	49613
38970	49643
39000	49673
39030	49703
39060	49733
39090	49763
39120	49793
39150	49823
39180	49853
39210	49883
39240	49913
39270	49943
39300	49973
39330	50003
39360	50033
39390	50063
39420	50093
39450	50123
39480	50153
39510	50183
39540	50213
39570	50243
39600	50273
39630	50303
39660	50333
39690	50363
39720	50393
39750	50423
39780	50453
39810	50483
39840	50513
39870	50543
39900	50573
39930	50603
39960	50633
39990	50663
40020	50693
40050	50723
40080	50753
40110	50783
40140	50813
40170	50843
40200	50873
40230	50903
40260	50933
40290	50963
40320	50993
40350	51023
40380	51053
40410	51083
40440	51113
40470	51143
40500	51173
40530	51203
40560	69727
40590	69757
40620	69787
40650	69817
40680	69847
40710	69877
40740	69907
40770	69937
40800	69967
40830	69997
40860	70027
40890	70057
40920	70087
40950	70117
40980	70147
41010	70177
41040	70207
41070	70237
41100	70267
41130	70297
41160	70327
41190	70357
41220	70387
41250	70417
41280	70447
41310	70477
41340	70507
41370	70537
41400	70567
41430	70597
41460	70627
41490	70657
41520	70687
41550	70717
41580	70747
41610	70777
41640	70807
41670	70837
41700	70867
41730	70897
41760	70927
41790	70957
41820	70987
41850	71017
41880	71047
41910	71077
41940	71107
41970	71137
42000	71167
42030	71197
42060	71227
42090	71257
42120	71287
42150	71317
42180	71347
42210	71377
42240	71407
42270	71437
42300	71467
42330	71497
42360	71527
42390	71557
42420	71587
42450	71617
42480	71647
42510	71677
42540	71707
42570	71737
42600	71767
42630	71797
42660	71827
42690	71857
42720	71887
42750	71917
42780	71947
42810	71977
42840	72007
42870	72037
42900	72067
42930	72097
42960	72127
42990	72157
43020	72187
43050	72217
43080	72247
43110	72277
43140	72307
43170	72337
43200	72367
43230	72397
43260	72427
43290	72457
43320	72487
43350	72517
43380	72547
43410	72577
43440	72607
43470	72637
43500	72667
43530	72697
43560	72727
43590	72757
43620	72787
43650	72817
43680	72847
43710	72877
43740	72907
43770	72937
43800	72967
43830	72997
43860	73027
43890	73057
43920	73087
43950	73117
43980	73147
44010	73177
44040	73207
44070	73237
44100	73267
44130	73297
44160	73327
44190	73357
44220	73387
44250	73417
44280	73447
44310	73477
44340	73507
44370	73537
44400	73567
44430	73597
44460	73627
44490	73657
44520	73687
44550	73717
44580	73747
44610	73777
44640	73807
44670	73837
44700	73867
44730	73897
44760	73927
44790	73957
44820	73987
44850	74017
44880	74047
44910	74077
44940	74107
44970	74137
45000	74167
45030	74197
45060	74227
45090	74257
45120	74287
45150	74317
45180	74347
45210	74377
45240	74407
45270	74437
45300	74467
45330	74497
45360	74527
45390	74557
45420	78998
45450	79028
45480	79058
45510	79090
45540	79122
45570	79152
45600	79182
45630	79212
45660	79242
45690	79272
45720	79302
45750	79332
45780	79362
45810	79392
45840	79422
45870	79452
45900	79482
45930	79512
45960	79542
45990	79572
46020	79602
46050	79632
46080	79662
46110	79692
46140	79722
46170	79752
46200	79782
46230	79812
46260	79842
46290	79872
46320	79902
46350	79932
46380	79962
46410	79992
46440	80022
46470	80052
46500	80082
46530	80112
46560	80142
46590	80172
46620	80202
46650	80232
46680	80262
46710	80292
46740	80322
46770	80352
46800	80382
46830	80412
46860	80442
46890	80472
46920	80502
46950	80532
46980	80562
47010	80592
47040	80622
47070	80652
47100	80682
47130	80712
47160	80742
47190	80772
47220	80802
47250	80832
47280	80862
47310	80892
47340	80922
47370	80952
47400	80982
47430	81012
47460	81042
47490	81072
47520	81102
47550	81132
47580	81162
47610	81192
47640	81222
47670	81252
47700	81282
47730	81312
47760	81342
47790	81372
47820	81402
47850	81432
47880	81462
47910	81492
47940	81522
47970	81552
48000	81582
48030	81612
48060	81642
48090	81672
48120	81702
48150	81732
48180	81762
48210	81792
48240	81822
48270	81852
48300	81882
48330	81912
48360	81942
48390	81972
48420	82002
48450	82032
48480	82062
48510	82092
48540	82122
48570	82152
48600	82182
48630	82212
48660	82242
48690	82272
48720	82302
48750	82332
48780	82362
48810	82392
48840	82422
48870	82452
48900	82482
48930	82512
48960	82542
48990	82572
49020	82602
49050	82632
49080	82662
49110	82692
49140	82722
49170	82752
49200	82782
49230	82812
49260	82842
49290	82872
49320	82902
49350	82932
49380	82962
49410	82992
49440	83022
49470	83052
49500	83082
49530	83112
49560	83142
49590	83172
49620	83202
49650	83232
49680	83262
49710	83292
49740	83322
49770	83352
49800	83382
49830	89376
49860	89406
49890	89436
49920	89466
49950	89498
49980	89528
50010	89558
50040	89588
50070	89618
50100	89648
50130	89678
50160	89708
50190	89738
50220	89768
50250	89798
50280	89828
50310	89858
50340	89888
50370	89918
50400	89948
50430	89978
50460	90008
50490	90038
50520	90068
50550	90098
50580	90128
50610	90158
50640	90188
50670	90218
50700	90248
50730	90278
50760	90308
50790	90338
50820	90368
50850	90398
50880	90428
50910	90458
50940	90488
50970	90518
51000	90548
51030	90578
51060	90608
51090	90638
51120	90668
51150	90698
51180	90728
51210	90758
51240	90788
51270	90818
51300	90848
51330	90878
51360	90908
51390	90938
51420	90968
51450	90998
51480	91028
51510	91058
51540	91088
51570	91118
51600	91148
51630	91178
51660	91208
51690	91238
51720	91268
51750	91298
51780	91328
51810	91358
51840	91388
51870	91418
51900	91448
51930	91478
51960	91508
51990	91538
52020	91568
52050	91598
52080	91628
52110	91658
52140	91688
52170	91718
52200	91748
52230	91778
52260	91808
52290	91838
52320	91868
52350	91898
52380	91928
52410	91958
52440	91988
52470	92018
52500	92048
52530	92078
52560	92108
52590	92138
52620	92168
52650	92198
52680	92228
52710	92258
52740	92288
52770	92318
52800	92348
52830	92378
52860	92408
52890	92438
52920	92468
52950	92498
52980	92528
53010	92558
53040	92588
53070	92618
53100	92648
53130	92678
53160	92708
53190	92738
53220	92768
53250	92798
53280	92828
53310	92858
53340	92888
53370	92918
53400	92948
53430	92978
53460	93008
53490	93038
53520	93068
53550	93098
53580	93128
53610	93158
53640	93188
53670	93218
53700	93248
53730	93278
53760	93308
53790	93338
53850	93398
53880	93428
53910	93458
53940	93488
53970	93518
54000	93548
54030	93578
54060	93608
54090	93638
54120	93668
54150	93698
54180	93728
54210	93758
54240	93788
54270	93818
54300	93848
54330	93878
54360	93908
54390	93938
54420	93968
54450	93998
54480	94028
54510	94058
54540	94088
54570	94118
54600	94148
54630	94178
54660	94208
54690	94238
54720	94268
54750	94298
54780	94328
54810	94358
54840	94388
54870	94418
54900	94448
54930	94478
54960	94508
54990	94538
55020	94568
55050	94598
55080	94628
55110	94658
55140	94688
55170	94718
55200	94748
55230	94778
55260	94808
55290	94838
55320	94868
55350	94898
55380	94928
55410	94958
55440	94988
55470	95018
55500	95048
55530	95078
55560	95108
55590	95138
55620	95168
55650	95198
55680	95228
55710	95258
55740	95288
55770	95318
55800	95348
55830	95378
55860	95408
55890	95438
55920	95468
55950	95498
55980	95528
56010	95558
56040	95588
56070	95618
56100	95648
56130	95678
56160	95708
56190	95738
56220	95768
56250	95798
56280	95828
56310	95858
56340	95888
56370	95918
56400	95948
56430	95978
56460	96008
56490	96038
56520	96068
56550	96098
56580	96128
56610	96158
56640	96188
56670	96218
56700	96248
56730	96278
56760	96308
56790	96338
56820	96368
56850	96398
56880	96428
56910	96458
56940	96488
56970	96518
57000	96548
57030	96578
57060	96608
57090	96638
57120	96668
57150	96698
57180	96728
57210	96758
57240	96788
57270	96818
57300	96848
57330	96878
57360	96908
57390	96938
57420	96968
57450	96998
57480	97028
57510	97058
57540	97088
57570	97118
57600	97148
57630	97178
57660	97208
57690	97238
57720	97268
57750	97298
57780	97328
57810	97358
57840	97388
57870	97418
57900	97448
57930	97478
57960	97508
57990	97538
58020	97568
58050	97598
58080	97628
58110	97658
58140	97688
58170	97718
58200	97748
58230	97778
58260	97808
58290	97838
58320	97868
58380	97928
58440	97988
58470	98018
58500	98048
58530	98078
58560	98108
58590	98138
58620	98168
58650	98198
58680	98228
58710	98258
58740	98288
58770	98318
58800	98348
58830	98378
58860	98408
58890	98438
58920	98468
58950	98498
58980	98528
59010	98558
59040	98588
59070	98618
59100	98648
59130	98678
59160	98708
59190	98738
59220	98768
59250	98798
59280	98828
59310	98858
59340	98888
59370	98918
59400	98948
59430	98978
59460	99008
59490	99038
59520	99068
59550	99098
59580	99128
59610	99158
59640	99188
59670	99218
59700	99248
59730	99278
59760	99308
59790	99338
59820	99368
59850	99398
59880	99428
59910	99458
59940	99488
59970	99518
60000	99548
60030	99578
60060	99608
60090	99638
60120	99668
60150	99698
60180	99728
60210	99758
60240	99788
60270	99818
60300	99848
60330	99878
60360	99908
60390	99938
60420	99968
60450	99998
60480	100028
60510	100058
60540	100088
60570	100118
60600	100148
60630	100178
60660	100208
60690	100238
60720	100268
60750	100298
60780	100328
60810	100358
60840	100388
60870	100418
60900	100448
60930	100478
60960	100508
60990	100538
61020	100568
61050	100598
61080	100628
61110	100658
61140	100688
61170	100718
61200	100748
61230	100778
61260	100808
61290	100838
61320	100868
61350	100898
61380	100928
61410	100958
61440	100988
61470	101018
61500	101048
61530	101078
61560	101108
61590	101138
61620	101168
61650	101198
61680	101228
61710	101258
61740	101288
61770	101318
61800	101348
61830	101378
61860	101408
61890	101438
61920	101468
61950	101498
61980	101528
62010	101558
62040	101588
62070	101618
62100	101648
62130	101678
62160	101708
62190	101738
62220	101768
62250	101798
62280	101828
62310	101858
62340	101888
62370	101918
62400	101948
62430	101978
62460	102008
62490	102038
62520	102068
62550	102098
62580	102128
62610	102158
62640	102188
62670	102218
62700	102248
62730	102278
62760	102308
62790	102338
62820	102368
62850	102398
62880	102428
62910	102458
62940	102488
62970	102518
63000	102548
63030	102578
63060	102608
63090	102638
63120	102668
63150	102698
63180	102728
63210	102758
63240	102788
63270	102818
63300	102848
63330	102878
63360	102908
63390	102938
63420	102968
63450	102998
63480	103028
63510	103058
63540	103088
63570	103118
63600	103148
63630	103178
63660	103208
63690	103238
63720	103268
63750	103298
63780	103328
63810	103358
63840	103388
63870	103418
63900	103448
63930	103478
63960	103508
63990	103538
64020	103568
64050	103598
64080	103628
64110	103658
64140	103688
64170	103718
64200	103748
64230	103778
64260	103808
64290	103838
64320	103868
64350	103898
64380	103928
64410	103958
64440	103988
64470	104018
64500	104048
64530	104078
64560	104108
64590	104138
64620	104168
64650	104198
64680	104228
64710	104258
64740	104288
64770	104318
64800	104348
64830	104378
64860	104408
64890	104438
64920	104468
64950	104498
64980	104528
65010	104558
65040	104588
65070	104618
65100	104648
65130	104678
65160	104708
65190	104738
65220	104768
65250	104798
65280	104828
65310	104858
65340	104888
65370	104918
65400	104948
65430	104978
65460	105008
65490	105038
65520	105068
65550	105098
65580	105128
65610	105158
65640	105188
65670	105218
65700	105248
65730	105278
65760	105308
65790	105338
65820	105368
65850	105398
65880	105428
65910	105458
65940	105488
65970	105518
66000	105548
66030	105578
66060	105608
66090	105638
66120	105668
66150	105698
66180	105728
66210	105758
66240	105788
66270	105818
66300	105848
66330	105878
66360	105908
66390	105938
66420	105968
66450	105998
66480	106028
66510	106058
66540	106088
66570	106118
66600	106148
66630	106178
66660	106208
66690	106238
66720	106268
66750	106298
66780	106328
66810	106358
66840	106388
66870	106418
66900	106448
66930	106478
66960	106508
66990	106538
67020	106568
67050	106598
67080	106628
67110	106658
67140	106688
67170	106718
67200	106748
67230	106778
67260	106808
67290	106838
67320	106868
67350	106898
67380	106928
67410	106958
67440	106988
67470	107018
67500	107048
67530	107078
67560	107108
67590	107138
67620	107168
67650	107198
67680	107228
67710	107258
67740	107288
67770	107318
67800	107348
67830	107378
67860	107408
67890	107438
67920	107468
67950	107498
67980	107528
68010	107558
68040	107588
68070	107618
68100	107648
68130	107678
68160	107708
68190	107738
68220	107768
68250	107798
68280	107828
68310	107858
68340	107888
68370	107918
68400	107948
68430	107978
68460	108008
68490	108038
68520	108068
68550	108098
68580	108128
68610	108158
68640	108188
68670	108218
68700	108248
68730	108278
68760	108308
68790	108338
68820	108368
68850	108398
68880	108428
68910	108458
68940	108488
68970	108518
69000	108548
69030	108578
69060	108608
69090	108638
69120	108668
69150	108698
69180	108728
69210	108758
69240	108788
69270	108818
69300	108848
69330	108878
69360	108908
69390	108938
69420	108968
69450	108998
69480	109028
69510	109058
69540	109088
69570	109118
69600	109148
69630	109178
69660	109208
69690	109238
69720	109268
69750	109298
69780	109328
69810	109358
69840	109388
69870	109418
69900	109448
69930	109478
69960	109508
69990	109538
70020	109568
70050	109598
70080	109628
70110	109658
70140	109688
70170	109718
70200	109748
70230	109778
70260	109808
70290	109838
70320	109868
70350	109898
70380	109928
70410	109958
70440	109988
70470	110018
70500	110048
70530	110078
70560	110108
70590	110138
70620	110168
70650	110198
70680	110228
70710	110258
70740	110288
70770	110318
70800	110348
70830	110378
70860	110408
70890	110438
70920	110468
70950	110498
70980	110528
71010	110558
71040	110588
71070	110618
71100	110648
71130	110678
71160	110708
71190	110738
71220	110768
71250	110798
71280	110828
71340	110888
71370	110918
71400	110948
71430	110978
71460	111008
71490	111038
71520	111068
71550	111098
71580	111128
71610	111158
71640	111188
71670	111218
71700	111248
71730	111278
71760	111308
71790	111338
71820	111368
71850	111398
71880	111428
71910	111458
71940	111488
71970	111518
72000	111548
72030	111578
72060	111608
72090	111638
72120	111668
72150	111698
72180	111728
72210	111758
72240	111788
72270	111818
72300	111848
72330	111878
72360	111908
72390	111938
72420	111968
72450	111998
72480	112028
